pair_id,pair_label,pair_scope,reporter_id,reporter_iso3,reporter_name,reporter_type,partner_id,partner_iso3,partner_name,partner_type,score_status
ISL__USA,Iceland imports from United States,goods,ISL,ISL,Iceland,country,USA,USA,United States,country,unbuilt
ISL__UZB,Iceland imports from Uzbekistan,goods,ISL,ISL,Iceland,country,UZB,UZB,Uzbekistan,country,unbuilt
ISL__VAT,Iceland imports from Holy See (Vatican City State),goods,ISL,ISL,Iceland,country,VAT,VAT,Holy See (Vatican City State),country,unbuilt
ISL__VCT,Iceland imports from Saint Vincent and the Grenadines,goods,ISL,ISL,Iceland,country,VCT,VCT,Saint Vincent and the Grenadines,country,unbuilt
ISL__VEN,"Iceland imports from Venezuela, Bolivarian Republic of",goods,ISL,ISL,Iceland,country,VEN,VEN,"Venezuela, Bolivarian Republic of",country,unbuilt
ISL__VNM,Iceland imports from Viet Nam,goods,ISL,ISL,Iceland,country,VNM,VNM,Viet Nam,country,unbuilt
ISL__VUT,Iceland imports from Vanuatu,goods,ISL,ISL,Iceland,country,VUT,VUT,Vanuatu,country,unbuilt
ISL__WSM,Iceland imports from Samoa,goods,ISL,ISL,Iceland,country,WSM,WSM,Samoa,country,unbuilt
ISL__YEM,Iceland imports from Yemen,goods,ISL,ISL,Iceland,country,YEM,YEM,Yemen,country,unbuilt
ISL__ZAF,Iceland imports from South Africa,goods,ISL,ISL,Iceland,country,ZAF,ZAF,South Africa,country,unbuilt
ISL__ZMB,Iceland imports from Zambia,goods,ISL,ISL,Iceland,country,ZMB,ZMB,Zambia,country,unbuilt
ISL__ZWE,Iceland imports from Zimbabwe,goods,ISL,ISL,Iceland,country,ZWE,ZWE,Zimbabwe,country,unbuilt
ISR__AFG,Israel imports from Afghanistan,goods,ISR,ISR,Israel,country,AFG,AFG,Afghanistan,country,unbuilt
ISR__AGO,Israel imports from Angola,goods,ISR,ISR,Israel,country,AGO,AGO,Angola,country,unbuilt
ISR__ALB,Israel imports from Albania,goods,ISR,ISR,Israel,country,ALB,ALB,Albania,country,unbuilt
ISR__AND,Israel imports from Andorra,goods,ISR,ISR,Israel,country,AND,AND,Andorra,country,unbuilt
ISR__ARE,Israel imports from United Arab Emirates,goods,ISR,ISR,Israel,country,ARE,ARE,United Arab Emirates,country,unbuilt
ISR__ARG,Israel imports from Argentina,goods,ISR,ISR,Israel,country,ARG,ARG,Argentina,country,unbuilt
ISR__ARM,Israel imports from Armenia,goods,ISR,ISR,Israel,country,ARM,ARM,Armenia,country,unbuilt
ISR__ATG,Israel imports from Antigua and Barbuda,goods,ISR,ISR,Israel,country,ATG,ATG,Antigua and Barbuda,country,unbuilt
ISR__AUS,Israel imports from Australia,goods,ISR,ISR,Israel,country,AUS,AUS,Australia,country,unbuilt
ISR__AZE,Israel imports from Azerbaijan,goods,ISR,ISR,Israel,country,AZE,AZE,Azerbaijan,country,unbuilt
ISR__BDI,Israel imports from Burundi,goods,ISR,ISR,Israel,country,BDI,BDI,Burundi,country,unbuilt
ISR__BEN,Israel imports from Benin,goods,ISR,ISR,Israel,country,BEN,BEN,Benin,country,unbuilt
ISR__BFA,Israel imports from Burkina Faso,goods,ISR,ISR,Israel,country,BFA,BFA,Burkina Faso,country,unbuilt
ISR__BGD,Israel imports from Bangladesh,goods,ISR,ISR,Israel,country,BGD,BGD,Bangladesh,country,unbuilt
ISR__BHR,Israel imports from Bahrain,goods,ISR,ISR,Israel,country,BHR,BHR,Bahrain,country,unbuilt
ISR__BHS,Israel imports from Bahamas,goods,ISR,ISR,Israel,country,BHS,BHS,Bahamas,country,unbuilt
ISR__BIH,Israel imports from Bosnia and Herzegovina,goods,ISR,ISR,Israel,country,BIH,BIH,Bosnia and Herzegovina,country,unbuilt
ISR__BLR,Israel imports from Belarus,goods,ISR,ISR,Israel,country,BLR,BLR,Belarus,country,unbuilt
ISR__BLZ,Israel imports from Belize,goods,ISR,ISR,Israel,country,BLZ,BLZ,Belize,country,unbuilt
ISR__BMU,Israel imports from Bermuda,goods,ISR,ISR,Israel,country,BMU,BMU,Bermuda,country,unbuilt
ISR__BOL,"Israel imports from Bolivia, Plurinational State of",goods,ISR,ISR,Israel,country,BOL,BOL,"Bolivia, Plurinational State of",country,unbuilt
ISR__BRA,Israel imports from Brazil,goods,ISR,ISR,Israel,country,BRA,BRA,Brazil,country,unbuilt
ISR__BRB,Israel imports from Barbados,goods,ISR,ISR,Israel,country,BRB,BRB,Barbados,country,unbuilt
ISR__BRN,Israel imports from Brunei Darussalam,goods,ISR,ISR,Israel,country,BRN,BRN,Brunei Darussalam,country,unbuilt
ISR__BTN,Israel imports from Bhutan,goods,ISR,ISR,Israel,country,BTN,BTN,Bhutan,country,unbuilt
ISR__BWA,Israel imports from Botswana,goods,ISR,ISR,Israel,country,BWA,BWA,Botswana,country,unbuilt
ISR__CAF,Israel imports from Central African Republic,goods,ISR,ISR,Israel,country,CAF,CAF,Central African Republic,country,unbuilt
ISR__CAN,Israel imports from Canada,goods,ISR,ISR,Israel,country,CAN,CAN,Canada,country,unbuilt
ISR__CHE,Israel imports from Switzerland,goods,ISR,ISR,Israel,country,CHE,CHE,Switzerland,country,unbuilt
ISR__CHL,Israel imports from Chile,goods,ISR,ISR,Israel,country,CHL,CHL,Chile,country,unbuilt
ISR__CHN,Israel imports from China,goods,ISR,ISR,Israel,country,CHN,CHN,China,country,unbuilt
ISR__CIV,Israel imports from Côte d'Ivoire,goods,ISR,ISR,Israel,country,CIV,CIV,Côte d'Ivoire,country,unbuilt
ISR__CMR,Israel imports from Cameroon,goods,ISR,ISR,Israel,country,CMR,CMR,Cameroon,country,unbuilt
ISR__COD,"Israel imports from Congo, The Democratic Republic of the",goods,ISR,ISR,Israel,country,COD,COD,"Congo, The Democratic Republic of the",country,unbuilt
ISR__COG,Israel imports from Congo,goods,ISR,ISR,Israel,country,COG,COG,Congo,country,unbuilt
ISR__COL,Israel imports from Colombia,goods,ISR,ISR,Israel,country,COL,COL,Colombia,country,unbuilt
ISR__COM,Israel imports from Comoros,goods,ISR,ISR,Israel,country,COM,COM,Comoros,country,unbuilt
ISR__CPV,Israel imports from Cabo Verde,goods,ISR,ISR,Israel,country,CPV,CPV,Cabo Verde,country,unbuilt
ISR__CRI,Israel imports from Costa Rica,goods,ISR,ISR,Israel,country,CRI,CRI,Costa Rica,country,unbuilt
ISR__CUB,Israel imports from Cuba,goods,ISR,ISR,Israel,country,CUB,CUB,Cuba,country,unbuilt
ISR__CUW,Israel imports from Curaçao,goods,ISR,ISR,Israel,country,CUW,CUW,Curaçao,country,unbuilt
ISR__DJI,Israel imports from Djibouti,goods,ISR,ISR,Israel,country,DJI,DJI,Djibouti,country,unbuilt
ISR__DMA,Israel imports from Dominica,goods,ISR,ISR,Israel,country,DMA,DMA,Dominica,country,unbuilt
ISR__DOM,Israel imports from Dominican Republic,goods,ISR,ISR,Israel,country,DOM,DOM,Dominican Republic,country,unbuilt
ISR__DZA,Israel imports from Algeria,goods,ISR,ISR,Israel,country,DZA,DZA,Algeria,country,unbuilt
ISR__ECU,Israel imports from Ecuador,goods,ISR,ISR,Israel,country,ECU,ECU,Ecuador,country,unbuilt
ISR__EGY,Israel imports from Egypt,goods,ISR,ISR,Israel,country,EGY,EGY,Egypt,country,unbuilt
ISR__ERI,Israel imports from Eritrea,goods,ISR,ISR,Israel,country,ERI,ERI,Eritrea,country,unbuilt
ISR__ETH,Israel imports from Ethiopia,goods,ISR,ISR,Israel,country,ETH,ETH,Ethiopia,country,unbuilt
ISR__EU,Israel imports from European Union,goods,ISR,ISR,Israel,country,EU,EUU,European Union,customs_union,unbuilt
ISR__FJI,Israel imports from Fiji,goods,ISR,ISR,Israel,country,FJI,FJI,Fiji,country,unbuilt
ISR__FSM,"Israel imports from Micronesia, Federated States of",goods,ISR,ISR,Israel,country,FSM,FSM,"Micronesia, Federated States of",country,unbuilt
ISR__GAB,Israel imports from Gabon,goods,ISR,ISR,Israel,country,GAB,GAB,Gabon,country,unbuilt
ISR__GBR,Israel imports from United Kingdom,goods,ISR,ISR,Israel,country,GBR,GBR,United Kingdom,country,unbuilt
ISR__GEO,Israel imports from Georgia,goods,ISR,ISR,Israel,country,GEO,GEO,Georgia,country,unbuilt
ISR__GHA,Israel imports from Ghana,goods,ISR,ISR,Israel,country,GHA,GHA,Ghana,country,unbuilt
ISR__GIN,Israel imports from Guinea,goods,ISR,ISR,Israel,country,GIN,GIN,Guinea,country,unbuilt
ISR__GMB,Israel imports from Gambia,goods,ISR,ISR,Israel,country,GMB,GMB,Gambia,country,unbuilt
ISR__GNB,Israel imports from Guinea-Bissau,goods,ISR,ISR,Israel,country,GNB,GNB,Guinea-Bissau,country,unbuilt
ISR__GNQ,Israel imports from Equatorial Guinea,goods,ISR,ISR,Israel,country,GNQ,GNQ,Equatorial Guinea,country,unbuilt
ISR__GRD,Israel imports from Grenada,goods,ISR,ISR,Israel,country,GRD,GRD,Grenada,country,unbuilt
ISR__GTM,Israel imports from Guatemala,goods,ISR,ISR,Israel,country,GTM,GTM,Guatemala,country,unbuilt
ISR__GUY,Israel imports from Guyana,goods,ISR,ISR,Israel,country,GUY,GUY,Guyana,country,unbuilt
ISR__HKG,Israel imports from Hong Kong,goods,ISR,ISR,Israel,country,HKG,HKG,Hong Kong,country,unbuilt
ISR__HND,Israel imports from Honduras,goods,ISR,ISR,Israel,country,HND,HND,Honduras,country,unbuilt
ISR__HTI,Israel imports from Haiti,goods,ISR,ISR,Israel,country,HTI,HTI,Haiti,country,unbuilt
ISR__IDN,Israel imports from Indonesia,goods,ISR,ISR,Israel,country,IDN,IDN,Indonesia,country,unbuilt
ISR__IND,Israel imports from India,goods,ISR,ISR,Israel,country,IND,IND,India,country,unbuilt
ISR__IRN,"Israel imports from Iran, Islamic Republic of",goods,ISR,ISR,Israel,country,IRN,IRN,"Iran, Islamic Republic of",country,unbuilt
ISR__IRQ,Israel imports from Iraq,goods,ISR,ISR,Israel,country,IRQ,IRQ,Iraq,country,unbuilt
ISR__ISL,Israel imports from Iceland,goods,ISR,ISR,Israel,country,ISL,ISL,Iceland,country,unbuilt
ISR__JAM,Israel imports from Jamaica,goods,ISR,ISR,Israel,country,JAM,JAM,Jamaica,country,unbuilt
ISR__JOR,Israel imports from Jordan,goods,ISR,ISR,Israel,country,JOR,JOR,Jordan,country,unbuilt
ISR__JPN,Israel imports from Japan,goods,ISR,ISR,Israel,country,JPN,JPN,Japan,country,unbuilt
ISR__KAZ,Israel imports from Kazakhstan,goods,ISR,ISR,Israel,country,KAZ,KAZ,Kazakhstan,country,unbuilt
ISR__KEN,Israel imports from Kenya,goods,ISR,ISR,Israel,country,KEN,KEN,Kenya,country,unbuilt
ISR__KGZ,Israel imports from Kyrgyzstan,goods,ISR,ISR,Israel,country,KGZ,KGZ,Kyrgyzstan,country,unbuilt
ISR__KHM,Israel imports from Cambodia,goods,ISR,ISR,Israel,country,KHM,KHM,Cambodia,country,unbuilt
ISR__KNA,Israel imports from Saint Kitts and Nevis,goods,ISR,ISR,Israel,country,KNA,KNA,Saint Kitts and Nevis,country,unbuilt
ISR__KOR,Israel imports from South Korea,goods,ISR,ISR,Israel,country,KOR,KOR,South Korea,country,unbuilt
ISR__KWT,Israel imports from Kuwait,goods,ISR,ISR,Israel,country,KWT,KWT,Kuwait,country,unbuilt
ISR__LAO,Israel imports from Lao People's Democratic Republic,goods,ISR,ISR,Israel,country,LAO,LAO,Lao People's Democratic Republic,country,unbuilt
ISR__LBN,Israel imports from Lebanon,goods,ISR,ISR,Israel,country,LBN,LBN,Lebanon,country,unbuilt
ISR__LBR,Israel imports from Liberia,goods,ISR,ISR,Israel,country,LBR,LBR,Liberia,country,unbuilt
ISR__LBY,Israel imports from Libya,goods,ISR,ISR,Israel,country,LBY,LBY,Libya,country,unbuilt
ISR__LCA,Israel imports from Saint Lucia,goods,ISR,ISR,Israel,country,LCA,LCA,Saint Lucia,country,unbuilt
ISR__LIE,Israel imports from Liechtenstein,goods,ISR,ISR,Israel,country,LIE,LIE,Liechtenstein,country,unbuilt
ISR__LKA,Israel imports from Sri Lanka,goods,ISR,ISR,Israel,country,LKA,LKA,Sri Lanka,country,unbuilt
ISR__LSO,Israel imports from Lesotho,goods,ISR,ISR,Israel,country,LSO,LSO,Lesotho,country,unbuilt
ISR__MAC,Israel imports from Macao,goods,ISR,ISR,Israel,country,MAC,MAC,Macao,country,unbuilt
ISR__MAR,Israel imports from Morocco,goods,ISR,ISR,Israel,country,MAR,MAR,Morocco,country,unbuilt
ISR__MDA,"Israel imports from Moldova, Republic of",goods,ISR,ISR,Israel,country,MDA,MDA,"Moldova, Republic of",country,unbuilt
ISR__MDG,Israel imports from Madagascar,goods,ISR,ISR,Israel,country,MDG,MDG,Madagascar,country,unbuilt
ISR__MDV,Israel imports from Maldives,goods,ISR,ISR,Israel,country,MDV,MDV,Maldives,country,unbuilt
ISR__MEX,Israel imports from Mexico,goods,ISR,ISR,Israel,country,MEX,MEX,Mexico,country,unbuilt
ISR__MKD,Israel imports from North Macedonia,goods,ISR,ISR,Israel,country,MKD,MKD,North Macedonia,country,unbuilt
ISR__MLI,Israel imports from Mali,goods,ISR,ISR,Israel,country,MLI,MLI,Mali,country,unbuilt
ISR__MMR,Israel imports from Myanmar,goods,ISR,ISR,Israel,country,MMR,MMR,Myanmar,country,unbuilt
ISR__MNE,Israel imports from Montenegro,goods,ISR,ISR,Israel,country,MNE,MNE,Montenegro,country,unbuilt
ISR__MNG,Israel imports from Mongolia,goods,ISR,ISR,Israel,country,MNG,MNG,Mongolia,country,unbuilt
ISR__MOZ,Israel imports from Mozambique,goods,ISR,ISR,Israel,country,MOZ,MOZ,Mozambique,country,unbuilt
ISR__MRT,Israel imports from Mauritania,goods,ISR,ISR,Israel,country,MRT,MRT,Mauritania,country,unbuilt
ISR__MTQ,Israel imports from Martinique,goods,ISR,ISR,Israel,country,MTQ,MTQ,Martinique,country,unbuilt
ISR__MUS,Israel imports from Mauritius,goods,ISR,ISR,Israel,country,MUS,MUS,Mauritius,country,unbuilt
ISR__MWI,Israel imports from Malawi,goods,ISR,ISR,Israel,country,MWI,MWI,Malawi,country,unbuilt
ISR__MYS,Israel imports from Malaysia,goods,ISR,ISR,Israel,country,MYS,MYS,Malaysia,country,unbuilt
ISR__NAM,Israel imports from Namibia,goods,ISR,ISR,Israel,country,NAM,NAM,Namibia,country,unbuilt
ISR__NER,Israel imports from Niger,goods,ISR,ISR,Israel,country,NER,NER,Niger,country,unbuilt
ISR__NGA,Israel imports from Nigeria,goods,ISR,ISR,Israel,country,NGA,NGA,Nigeria,country,unbuilt
ISR__NIC,Israel imports from Nicaragua,goods,ISR,ISR,Israel,country,NIC,NIC,Nicaragua,country,unbuilt
ISR__NOR,Israel imports from Norway,goods,ISR,ISR,Israel,country,NOR,NOR,Norway,country,unbuilt
ISR__NPL,Israel imports from Nepal,goods,ISR,ISR,Israel,country,NPL,NPL,Nepal,country,unbuilt
ISR__NZL,Israel imports from New Zealand,goods,ISR,ISR,Israel,country,NZL,NZL,New Zealand,country,unbuilt
ISR__OMN,Israel imports from Oman,goods,ISR,ISR,Israel,country,OMN,OMN,Oman,country,unbuilt
ISR__PAK,Israel imports from Pakistan,goods,ISR,ISR,Israel,country,PAK,PAK,Pakistan,country,unbuilt
ISR__PAN,Israel imports from Panama,goods,ISR,ISR,Israel,country,PAN,PAN,Panama,country,unbuilt
ISR__PER,Israel imports from Peru,goods,ISR,ISR,Israel,country,PER,PER,Peru,country,unbuilt
ISR__PHL,Israel imports from Philippines,goods,ISR,ISR,Israel,country,PHL,PHL,Philippines,country,unbuilt
ISR__PNG,Israel imports from Papua New Guinea,goods,ISR,ISR,Israel,country,PNG,PNG,Papua New Guinea,country,unbuilt
ISR__PRK,"Israel imports from Korea, Democratic People's Republic of",goods,ISR,ISR,Israel,country,PRK,PRK,"Korea, Democratic People's Republic of",country,unbuilt
ISR__PRY,Israel imports from Paraguay,goods,ISR,ISR,Israel,country,PRY,PRY,Paraguay,country,unbuilt
ISR__QAT,Israel imports from Qatar,goods,ISR,ISR,Israel,country,QAT,QAT,Qatar,country,unbuilt
ISR__RUS,Israel imports from Russia,goods,ISR,ISR,Israel,country,RUS,RUS,Russia,country,unbuilt
ISR__RWA,Israel imports from Rwanda,goods,ISR,ISR,Israel,country,RWA,RWA,Rwanda,country,unbuilt
ISR__SAU,Israel imports from Saudi Arabia,goods,ISR,ISR,Israel,country,SAU,SAU,Saudi Arabia,country,unbuilt
ISR__SDN,Israel imports from Sudan,goods,ISR,ISR,Israel,country,SDN,SDN,Sudan,country,unbuilt
ISR__SEN,Israel imports from Senegal,goods,ISR,ISR,Israel,country,SEN,SEN,Senegal,country,unbuilt
ISR__SGP,Israel imports from Singapore,goods,ISR,ISR,Israel,country,SGP,SGP,Singapore,country,unbuilt
ISR__SLB,Israel imports from Solomon Islands,goods,ISR,ISR,Israel,country,SLB,SLB,Solomon Islands,country,unbuilt
ISR__SLE,Israel imports from Sierra Leone,goods,ISR,ISR,Israel,country,SLE,SLE,Sierra Leone,country,unbuilt
ISR__SLV,Israel imports from El Salvador,goods,ISR,ISR,Israel,country,SLV,SLV,El Salvador,country,unbuilt
ISR__SOM,Israel imports from Somalia,goods,ISR,ISR,Israel,country,SOM,SOM,Somalia,country,unbuilt
ISR__SRB,Israel imports from Serbia,goods,ISR,ISR,Israel,country,SRB,SRB,Serbia,country,unbuilt
ISR__SSD,Israel imports from South Sudan,goods,ISR,ISR,Israel,country,SSD,SSD,South Sudan,country,unbuilt
ISR__STP,Israel imports from Sao Tome and Principe,goods,ISR,ISR,Israel,country,STP,STP,Sao Tome and Principe,country,unbuilt
ISR__SUR,Israel imports from Suriname,goods,ISR,ISR,Israel,country,SUR,SUR,Suriname,country,unbuilt
ISR__SWZ,Israel imports from Eswatini,goods,ISR,ISR,Israel,country,SWZ,SWZ,Eswatini,country,unbuilt
ISR__SYC,Israel imports from Seychelles,goods,ISR,ISR,Israel,country,SYC,SYC,Seychelles,country,unbuilt
ISR__SYR,Israel imports from Syrian Arab Republic,goods,ISR,ISR,Israel,country,SYR,SYR,Syrian Arab Republic,country,unbuilt
ISR__TCD,Israel imports from Chad,goods,ISR,ISR,Israel,country,TCD,TCD,Chad,country,unbuilt
ISR__TGO,Israel imports from Togo,goods,ISR,ISR,Israel,country,TGO,TGO,Togo,country,unbuilt
ISR__THA,Israel imports from Thailand,goods,ISR,ISR,Israel,country,THA,THA,Thailand,country,unbuilt
ISR__TJK,Israel imports from Tajikistan,goods,ISR,ISR,Israel,country,TJK,TJK,Tajikistan,country,unbuilt
ISR__TKM,Israel imports from Turkmenistan,goods,ISR,ISR,Israel,country,TKM,TKM,Turkmenistan,country,unbuilt
ISR__TLS,Israel imports from Timor-Leste,goods,ISR,ISR,Israel,country,TLS,TLS,Timor-Leste,country,unbuilt
ISR__TON,Israel imports from Tonga,goods,ISR,ISR,Israel,country,TON,TON,Tonga,country,unbuilt
ISR__TTO,Israel imports from Trinidad and Tobago,goods,ISR,ISR,Israel,country,TTO,TTO,Trinidad and Tobago,country,unbuilt
ISR__TUN,Israel imports from Tunisia,goods,ISR,ISR,Israel,country,TUN,TUN,Tunisia,country,unbuilt
ISR__TUR,Israel imports from Turkey,goods,ISR,ISR,Israel,country,TUR,TUR,Turkey,country,unbuilt
ISR__TZA,"Israel imports from Tanzania, United Republic of",goods,ISR,ISR,Israel,country,TZA,TZA,"Tanzania, United Republic of",country,unbuilt
ISR__UGA,Israel imports from Uganda,goods,ISR,ISR,Israel,country,UGA,UGA,Uganda,country,unbuilt
ISR__UKR,Israel imports from Ukraine,goods,ISR,ISR,Israel,country,UKR,UKR,Ukraine,country,unbuilt
ISR__UMI,Israel imports from United States Minor Outlying Islands,goods,ISR,ISR,Israel,country,UMI,UMI,United States Minor Outlying Islands,country,unbuilt
ISR__URY,Israel imports from Uruguay,goods,ISR,ISR,Israel,country,URY,URY,Uruguay,country,unbuilt
ISR__USA,Israel imports from United States,goods,ISR,ISR,Israel,country,USA,USA,United States,country,unbuilt
ISR__UZB,Israel imports from Uzbekistan,goods,ISR,ISR,Israel,country,UZB,UZB,Uzbekistan,country,unbuilt
ISR__VAT,Israel imports from Holy See (Vatican City State),goods,ISR,ISR,Israel,country,VAT,VAT,Holy See (Vatican City State),country,unbuilt
ISR__VCT,Israel imports from Saint Vincent and the Grenadines,goods,ISR,ISR,Israel,country,VCT,VCT,Saint Vincent and the Grenadines,country,unbuilt
ISR__VEN,"Israel imports from Venezuela, Bolivarian Republic of",goods,ISR,ISR,Israel,country,VEN,VEN,"Venezuela, Bolivarian Republic of",country,unbuilt
ISR__VNM,Israel imports from Viet Nam,goods,ISR,ISR,Israel,country,VNM,VNM,Viet Nam,country,unbuilt
ISR__VUT,Israel imports from Vanuatu,goods,ISR,ISR,Israel,country,VUT,VUT,Vanuatu,country,unbuilt
ISR__WSM,Israel imports from Samoa,goods,ISR,ISR,Israel,country,WSM,WSM,Samoa,country,unbuilt
ISR__YEM,Israel imports from Yemen,goods,ISR,ISR,Israel,country,YEM,YEM,Yemen,country,unbuilt
ISR__ZAF,Israel imports from South Africa,goods,ISR,ISR,Israel,country,ZAF,ZAF,South Africa,country,unbuilt
ISR__ZMB,Israel imports from Zambia,goods,ISR,ISR,Israel,country,ZMB,ZMB,Zambia,country,unbuilt
ISR__ZWE,Israel imports from Zimbabwe,goods,ISR,ISR,Israel,country,ZWE,ZWE,Zimbabwe,country,unbuilt
JAM__AFG,Jamaica imports from Afghanistan,goods,JAM,JAM,Jamaica,country,AFG,AFG,Afghanistan,country,unbuilt
JAM__AGO,Jamaica imports from Angola,goods,JAM,JAM,Jamaica,country,AGO,AGO,Angola,country,unbuilt
JAM__ALB,Jamaica imports from Albania,goods,JAM,JAM,Jamaica,country,ALB,ALB,Albania,country,unbuilt
JAM__AND,Jamaica imports from Andorra,goods,JAM,JAM,Jamaica,country,AND,AND,Andorra,country,unbuilt
JAM__ARE,Jamaica imports from United Arab Emirates,goods,JAM,JAM,Jamaica,country,ARE,ARE,United Arab Emirates,country,unbuilt
JAM__ARG,Jamaica imports from Argentina,goods,JAM,JAM,Jamaica,country,ARG,ARG,Argentina,country,unbuilt
JAM__ARM,Jamaica imports from Armenia,goods,JAM,JAM,Jamaica,country,ARM,ARM,Armenia,country,unbuilt
JAM__ATG,Jamaica imports from Antigua and Barbuda,goods,JAM,JAM,Jamaica,country,ATG,ATG,Antigua and Barbuda,country,unbuilt
JAM__AUS,Jamaica imports from Australia,goods,JAM,JAM,Jamaica,country,AUS,AUS,Australia,country,unbuilt
JAM__AZE,Jamaica imports from Azerbaijan,goods,JAM,JAM,Jamaica,country,AZE,AZE,Azerbaijan,country,unbuilt
JAM__BDI,Jamaica imports from Burundi,goods,JAM,JAM,Jamaica,country,BDI,BDI,Burundi,country,unbuilt
JAM__BEN,Jamaica imports from Benin,goods,JAM,JAM,Jamaica,country,BEN,BEN,Benin,country,unbuilt
JAM__BFA,Jamaica imports from Burkina Faso,goods,JAM,JAM,Jamaica,country,BFA,BFA,Burkina Faso,country,unbuilt
JAM__BGD,Jamaica imports from Bangladesh,goods,JAM,JAM,Jamaica,country,BGD,BGD,Bangladesh,country,unbuilt
JAM__BHR,Jamaica imports from Bahrain,goods,JAM,JAM,Jamaica,country,BHR,BHR,Bahrain,country,unbuilt
JAM__BHS,Jamaica imports from Bahamas,goods,JAM,JAM,Jamaica,country,BHS,BHS,Bahamas,country,unbuilt
JAM__BIH,Jamaica imports from Bosnia and Herzegovina,goods,JAM,JAM,Jamaica,country,BIH,BIH,Bosnia and Herzegovina,country,unbuilt
JAM__BLR,Jamaica imports from Belarus,goods,JAM,JAM,Jamaica,country,BLR,BLR,Belarus,country,unbuilt
JAM__BLZ,Jamaica imports from Belize,goods,JAM,JAM,Jamaica,country,BLZ,BLZ,Belize,country,unbuilt
JAM__BMU,Jamaica imports from Bermuda,goods,JAM,JAM,Jamaica,country,BMU,BMU,Bermuda,country,unbuilt
JAM__BOL,"Jamaica imports from Bolivia, Plurinational State of",goods,JAM,JAM,Jamaica,country,BOL,BOL,"Bolivia, Plurinational State of",country,unbuilt
JAM__BRA,Jamaica imports from Brazil,goods,JAM,JAM,Jamaica,country,BRA,BRA,Brazil,country,unbuilt
JAM__BRB,Jamaica imports from Barbados,goods,JAM,JAM,Jamaica,country,BRB,BRB,Barbados,country,unbuilt
JAM__BRN,Jamaica imports from Brunei Darussalam,goods,JAM,JAM,Jamaica,country,BRN,BRN,Brunei Darussalam,country,unbuilt
JAM__BTN,Jamaica imports from Bhutan,goods,JAM,JAM,Jamaica,country,BTN,BTN,Bhutan,country,unbuilt
JAM__BWA,Jamaica imports from Botswana,goods,JAM,JAM,Jamaica,country,BWA,BWA,Botswana,country,unbuilt
JAM__CAF,Jamaica imports from Central African Republic,goods,JAM,JAM,Jamaica,country,CAF,CAF,Central African Republic,country,unbuilt
JAM__CAN,Jamaica imports from Canada,goods,JAM,JAM,Jamaica,country,CAN,CAN,Canada,country,unbuilt
JAM__CHE,Jamaica imports from Switzerland,goods,JAM,JAM,Jamaica,country,CHE,CHE,Switzerland,country,unbuilt
